Store,Date,DayOfWeek,Sales,Customers,Promo,POST_Promo,POST_Customers,POST_Sales
516,2014-02-05,3,6172.0,772,1,1,633,6510
517,2014-02-05,3,6671.0,718,1,1,404,5687
518,2014-02-05,3,6027.0,496,1,1,1003,5045
519,2014-02-05,3,5267.0,511,1,1,413,5301
520,2014-02-05,3,3894.0,389,1,1,777,4789
521,2014-02-05,3,4833.0,356,1,1,225,5246
522,2014-02-05,3,8257.0,598,1,1,383,6306
523,2014-02-05,3,13932.0,1632,1,1,654,9497
524,2014-02-05,3,7860.0,865,1,1,790,8564
525,2014-02-05,3,9978.0,845,1,1,652,10863
526,2014-02-05,3,12016.0,1581,1,1,694,10306
527,2014-02-05,3,11485.0,1009,1,1,628,9404
528,2014-02-05,3,12379.0,1027,1,1,722,9898
529,2014-02-05,3,7897.0,734,1,1,1156,7795
530,2014-02-05,3,2679.0,349,1,1,513,2011
531,2014-02-05,3,4933.0,576,1,1,2837,6568
532,2014-02-05,3,11401.0,1300,1,1,990,11197
533,2014-02-05,3,10116.0,871,1,1,750,9624
534,2014-02-05,3,8451.0,531,1,1,739,8550
535,2014-02-05,3,8890.0,973,1,1,599,8357
536,2014-02-05,3,8869.0,902,1,1,1070,8608
537,2014-02-05,3,6236.0,698,1,1,457,5099
538,2014-02-05,3,4663.0,633,1,1,978,3954
539,2014-02-05,3,11764.0,1150,1,1,483,7461
540,2014-02-05,3,5891.0,415,1,1,980,8025
541,2014-02-05,3,6991.0,939,1,1,681,9123
542,2014-02-05,3,7053.0,550,1,1,574,7443
543,2014-02-05,3,4003.0,312,1,1,469,3540
544,2014-02-05,3,16366.0,1964,1,1,745,10906
545,2014-02-05,3,12559.0,1203,1,1,825,7645
546,2014-02-05,3,12830.0,1489,1,1,581,8700
547,2014-02-05,3,5563.0,417,1,1,644,6369
548,2014-02-05,3,5790.0,401,1,1,815,5160
549,2014-02-05,3,4728.0,559,1,1,877,6289
550,2014-02-05,3,6009.0,433,1,1,556,5176
551,2014-02-05,3,7287.0,1036,1,1,414,5626
552,2014-02-05,3,10654.0,834,1,1,404,5212
553,2014-02-05,3,5919.0,545,1,1,735,7854
554,2014-02-05,3,4732.0,594,1,1,1286,6030
555,2014-02-05,3,5538.0,453,1,1,502,5242
556,2014-02-05,3,7728.0,898,1,1,805,7965
557,2014-02-05,3,5502.0,832,1,1,754,5435
558,2014-02-05,3,3791.0,512,1,1,563,4048
559,2014-02-05,3,7398.0,836,1,1,754,7264
560,2014-02-05,3,14538.0,1692,1,1,724,10150
561,2014-02-05,3,7576.0,708,1,1,426,7219
562,2014-02-05,3,18962.0,3138,1,1,964,16526
563,2014-02-05,3,5682.0,695,1,1,748,5336
564,2014-02-05,3,5806.0,457,1,1,724,5467
565,2014-02-05,3,7966.0,930,1,1,626,7147
566,2014-02-05,3,5786.0,558,1,1,856,5975
567,2014-02-05,3,6622.0,750,1,1,1024,7052
568,2014-02-05,3,4652.0,383,1,1,913,6056
569,2014-02-05,3,4955.0,721,1,1,608,5224
570,2014-02-05,3,5084.0,713,1,1,908,6199
571,2014-02-05,3,7434.0,546,1,1,531,7240
572,2014-02-05,3,8400.0,609,1,1,795,7145
573,2014-02-05,3,5141.0,397,1,1,576,5042
574,2014-02-05,3,10531.0,709,1,1,1356,9763
575,2014-02-05,3,6738.0,603,1,1,557,5862
576,2014-02-05,3,7675.0,961,1,1,1003,6952
577,2014-02-05,3,5626.0,637,1,1,740,6595
578,2014-02-05,3,8442.0,693,1,1,1010,8304
579,2014-02-05,3,9937.0,964,1,1,783,8742
580,2014-02-05,3,9884.0,1488,1,1,460,7388
581,2014-02-05,3,6328.0,630,1,1,1035,7117
582,2014-02-05,3,6766.0,816,1,1,1313,6971
583,2014-02-05,3,4251.0,446,1,1,1109,5822
584,2014-02-05,3,5560.0,430,1,1,617,4264
585,2014-02-05,3,7332.0,1037,1,1,835,7029
586,2014-02-05,3,17041.0,2433,1,1,1015,12555
587,2014-02-05,3,9014.0,582,1,1,672,9236
588,2014-02-05,3,5921.0,680,1,1,513,6397
589,2014-02-05,3,5880.0,560,1,1,518,5928
590,2014-02-05,3,5305.0,370,1,1,1022,6497
591,2014-02-05,3,6245.0,515,1,1,867,6418
592,2014-02-05,3,5314.0,610,1,1,597,4949
593,2014-02-05,3,9096.0,1096,1,1,601,7512
594,2014-02-05,3,4660.0,485,1,1,683,4645
595,2014-02-05,3,15940.0,1819,1,1,745,9956
596,2014-02-05,3,4368.0,642,1,1,955,5384
597,2014-02-05,3,4598.0,624,1,1,921,5867
598,2014-02-05,3,5970.0,791,1,1,1252,7063
599,2014-02-05,3,9134.0,818,1,1,1543,11260
600,2014-02-05,3,7367.0,597,1,1,1603,7168
601,2014-02-05,3,4833.0,356,1,1,525,5781
602,2014-02-05,3,7465.0,628,1,1,3172,7109
603,2014-02-05,3,8071.0,1051,1,1,404,4762
604,2014-02-05,3,8949.0,625,1,1,1084,9442
605,2014-02-05,3,7996.0,523,1,1,754,7105
606,2014-02-05,3,7121.0,747,1,1,1043,6928
607,2014-02-05,3,5520.0,479,1,1,716,3476
608,2014-02-05,3,10304.0,989,1,1,787,10630
609,2014-02-05,3,4798.0,536,1,1,701,6245
610,2014-02-05,3,4797.0,534,1,1,499,4589
611,2014-02-05,3,6341.0,517,1,1,467,5337
612,2014-02-05,3,7392.0,408,1,1,914,6919
613,2014-02-05,3,7174.0,998,1,1,1011,6757
614,2014-02-05,3,6597.0,839,1,1,517,5692
615,2014-02-05,3,11063.0,1321,1,1,897,10418
616,2014-02-05,3,9800.0,872,1,1,414,7647
617,2014-02-05,3,8122.0,678,1,1,713,6497
618,2014-02-05,3,7056.0,475,1,1,640,6857
619,2014-02-05,3,5530.0,483,1,1,1254,6659
620,2014-02-05,3,8235.0,706,1,1,904,8158
621,2014-02-05,3,6673.0,855,1,1,414,4797
622,2014-02-05,3,5005.0,491,1,1,962,4634
623,2014-02-05,3,7144.0,863,1,1,708,8386
624,2014-02-05,3,7577.0,694,1,1,707,7500
625,2014-02-05,3,6776.0,644,1,1,577,6771
626,2014-02-05,3,10835.0,869,1,1,1230,9732
627,2014-02-05,3,6694.0,639,1,1,1002,7594
628,2014-02-05,3,7788.0,924,1,1,607,6366
629,2014-02-05,3,8036.0,712,1,1,1886,8415
630,2014-02-05,3,9551.0,984,1,1,506,5950
631,2014-02-05,3,6174.0,701,1,1,2031,6388
632,2014-02-05,3,7425.0,919,1,1,811,7193
633,2014-02-05,3,6491.0,471,1,1,437,6565
634,2014-02-05,3,7545.0,718,1,1,528,6949
635,2014-02-05,3,7005.0,674,1,1,452,6545
636,2014-02-05,3,7525.0,823,1,1,891,7048
637,2014-02-05,3,8969.0,651,1,1,1560,9886
638,2014-02-05,3,6196.0,492,1,1,554,7666
639,2014-02-05,3,5874.0,563,1,1,1142,7890
640,2014-02-05,3,12285.0,877,1,1,529,7605
641,2014-02-05,3,7488.0,617,1,1,570,6212
642,2014-02-05,3,4773.0,551,1,1,835,4441
643,2014-02-05,3,8379.0,1005,1,1,555,6814
644,2014-02-05,3,9626.0,971,1,1,1021,8952
645,2014-02-05,3,11552.0,1311,1,1,532,8451
646,2014-02-05,3,5699.0,790,1,1,663,5257
647,2014-02-05,3,6578.0,764,1,1,816,6580
648,2014-02-05,3,6393.0,585,1,1,382,4650
649,2014-02-05,3,4581.0,463,1,1,313,3533
650,2014-02-05,3,6329.0,627,1,1,623,6831
651,2014-02-05,3,7800.0,957,1,1,585,7851
652,2014-02-05,3,7086.0,682,1,1,384,5667
653,2014-02-05,3,6215.0,501,1,1,1052,6945
654,2014-02-05,3,7907.0,806,1,1,893,6593
655,2014-02-05,3,9192.0,724,1,1,777,10261
656,2014-02-05,3,3648.0,356,1,1,1028,4409
657,2014-02-05,3,6136.0,790,1,1,738,5851
658,2014-02-05,3,6737.0,588,1,1,779,6324
659,2014-02-05,3,7014.0,790,1,1,516,5844
660,2014-02-05,3,5018.0,533,1,1,440,4494
661,2014-02-05,3,7153.0,575,1,1,793,7915
662,2014-02-05,3,11332.0,877,1,1,859,8838
663,2014-02-05,3,5244.0,673,1,1,612,4372
664,2014-02-05,3,5946.0,655,1,1,334,4501
665,2014-02-05,3,9725.0,1378,1,1,704,8125
666,2014-02-05,3,8304.0,662,1,1,1209,8281
667,2014-02-05,3,9768.0,834,1,1,404,6799
668,2014-02-05,3,10155.0,1268,1,1,1079,10633
669,2014-02-05,3,3825.0,308,1,1,625,4589
670,2014-02-05,3,7523.0,718,1,1,724,6576
671,2014-02-05,3,6295.0,611,1,1,543,4989
672,2014-02-05,3,8880.0,1312,1,1,1154,8938
673,2014-02-05,3,7492.0,563,1,1,606,7853
674,2014-02-05,3,9556.0,1168,1,1,1029,8784
675,2014-02-05,3,4896.0,442,1,1,373,4441
676,2014-02-05,3,7634.0,1614,1,1,644,8260
677,2014-02-05,3,9509.0,663,1,1,821,4846
678,2014-02-05,3,8346.0,920,1,1,848,5077
679,2014-02-05,3,10669.0,1086,1,1,752,9740
680,2014-02-05,3,5214.0,796,1,1,1115,6760
681,2014-02-05,3,3329.0,413,1,1,597,4725
682,2014-02-05,3,14400.0,1996,1,1,460,7565
683,2014-02-05,3,10484.0,935,1,1,450,7434
684,2014-02-05,3,7625.0,591,1,1,514,7527
685,2014-02-05,3,7178.0,603,1,1,434,5383
686,2014-02-05,3,7468.0,832,1,1,497,7275
687,2014-02-05,3,8612.0,710,1,1,669,8265
688,2014-02-05,3,4248.0,399,1,1,598,4319
689,2014-02-05,3,8156.0,706,1,1,896,7413
690,2014-02-05,3,7041.0,899,1,1,706,5275
691,2014-02-05,3,9577.0,668,1,1,799,9267
692,2014-02-05,3,8116.0,943,1,1,668,7451
693,2014-02-05,3,7791.0,555,1,1,586,6935
694,2014-02-05,3,8768.0,824,1,1,814,8422
695,2014-02-05,3,6361.0,574,1,1,1235,7084
696,2014-02-05,3,8654.0,1043,1,1,622,7749
697,2014-02-05,3,11450.0,1016,1,1,730,10226
698,2014-02-05,3,16750.0,2046,1,1,768,12563
699,2014-02-05,3,8243.0,900,1,1,384,6816
700,2014-02-05,3,5024.0,587,1,1,382,3700
701,2014-02-05,3,6899.0,706,1,1,361,5200
702,2014-02-05,3,5501.0,383,1,1,619,4793
703,2014-02-05,3,3392.0,379,1,1,1103,4883
704,2014-02-05,3,11541.0,1107,1,1,1011,10483
705,2014-02-05,3,10053.0,1093,1,1,646,7900
706,2014-02-05,3,5675.0,490,1,1,645,6018
707,2014-02-05,3,9045.0,954,1,1,425,6818
708,2014-02-05,3,4132.0,432,1,1,530,4745
709,2014-02-05,3,12261.0,1482,1,1,1089,11119
710,2014-02-05,3,4822.0,373,1,1,539,5137
711,2014-02-05,3,7868.0,535,1,1,891,7181
712,2014-02-05,3,7970.0,620,1,1,759,6773
713,2014-02-05,3,11305.0,1354,1,1,1003,9062
714,2014-02-05,3,4660.0,316,1,1,886,6050
715,2014-02-05,3,8772.0,853,1,1,793,7734
716,2014-02-05,3,6386.0,447,1,1,644,6077
717,2014-02-05,3,6620.0,632,1,1,618,6266
718,2014-02-05,3,8053.0,842,1,1,846,8362
719,2014-02-05,3,5548.0,416,1,1,476,6083
720,2014-02-05,3,8765.0,825,1,1,532,7894
721,2014-02-05,3,7332.0,746,1,1,334,4800
722,2014-02-05,3,11136.0,1627,1,1,578,7827
723,2014-02-05,3,7100.0,531,1,1,497,6734
724,2014-02-05,3,6250.0,657,1,1,259,3843
725,2014-02-05,3,5685.0,582,1,1,641,6189
726,2014-02-05,3,14029.0,1265,1,1,623,8855
727,2014-02-05,3,5365.0,496,1,1,896,5574
728,2014-02-05,3,4341.0,399,1,1,794,6245
729,2014-02-05,3,11331.0,1134,1,1,1328,11322
730,2014-02-05,3,8707.0,1024,1,1,943,6950
731,2014-02-05,3,10642.0,1059,1,1,1159,10414
732,2014-02-05,3,5174.0,582,1,1,558,4544
733,2014-02-05,3,14998.0,3381,1,1,396,6848
734,2014-02-05,3,6780.0,605,1,1,471,5943
735,2014-02-05,3,7063.0,627,1,1,861,7170
736,2014-02-05,3,6258.0,525,1,1,1015,7000
737,2014-02-05,3,7636.0,992,1,1,595,7220
738,2014-02-05,3,9015.0,694,1,1,846,8811
739,2014-02-05,3,10333.0,786,1,1,1250,10674
740,2014-02-05,3,8398.0,506,1,1,637,7485
741,2014-02-05,3,9426.0,1059,1,1,2126,9702
742,2014-02-05,3,8776.0,904,1,1,1147,10407
743,2014-02-05,3,4213.0,462,1,1,470,4527
744,2014-02-05,3,7938.0,871,1,1,655,7880
745,2014-02-05,3,10237.0,990,1,1,354,5724
746,2014-02-05,3,6426.0,472,1,1,687,6077
747,2014-02-05,3,8660.0,715,1,1,494,6923
748,2014-02-05,3,6762.0,507,1,1,677,5872
749,2014-02-05,3,6354.0,704,1,1,739,6020
750,2014-02-05,3,4965.0,405,1,1,893,6828
751,2014-02-05,3,5415.0,663,1,1,716,4636
752,2014-02-05,3,6858.0,521,1,1,1555,6766
753,2014-02-05,3,9532.0,820,1,1,1016,10071
754,2014-02-05,3,9876.0,1161,1,1,1289,8280
755,2014-02-05,3,11068.0,910,1,1,1001,11686
756,2014-02-05,3,16319.0,2211,1,1,900,12808
757,2014-02-05,3,6973.0,575,1,1,535,6337
758,2014-02-05,3,5979.0,734,1,1,595,4415
759,2014-02-05,3,8528.0,860,1,1,860,6699
760,2014-02-05,3,7251.0,1100,1,1,777,7378
761,2014-02-05,3,10315.0,1122,1,1,729,8654
762,2014-02-05,3,3867.0,382,1,1,252,3017
763,2014-02-05,3,6461.0,584,1,1,778,6490
764,2014-02-05,3,3539.0,392,1,1,543,3757
765,2014-02-05,3,8742.0,723,1,1,781,10393
766,2014-02-05,3,6553.0,517,1,1,615,5055
767,2014-02-05,3,7023.0,652,1,1,609,6321
768,2014-02-05,3,15219.0,1477,1,1,840,12102
769,2014-02-05,3,11333.0,3224,1,1,783,10792
770,2014-02-05,3,7119.0,780,1,1,379,6922
771,2014-02-05,3,6942.0,743,1,1,512,7069
772,2014-02-05,3,3998.0,526,1,1,504,3919
773,2014-02-05,3,6444.0,824,1,1,1103,6423
774,2014-02-05,3,6136.0,781,1,1,617,5180
775,2014-02-05,3,8421.0,584,1,1,409,5697
776,2014-02-05,3,5094.0,568,1,1,889,6573
777,2014-02-05,3,3888.0,332,1,1,633,5551
778,2014-02-05,3,6844.0,871,1,1,683,5941
779,2014-02-05,3,7912.0,738,1,1,495,7078
780,2014-02-05,3,7415.0,844,1,1,883,6949
781,2014-02-05,3,6598.0,851,1,1,1028,7267
782,2014-02-05,3,5824.0,515,1,1,802,6889
783,2014-02-05,3,6652.0,695,1,1,573,6711
784,2014-02-05,3,9705.0,924,1,1,654,7273
785,2014-02-05,3,6927.0,534,1,1,865,6961
786,2014-02-05,3,4394.0,645,1,1,1346,4671
787,2014-02-05,3,10604.0,1173,1,1,370,5998
788,2014-02-05,3,19745.0,1829,1,1,582,10134
789,2014-02-05,3,3229.0,471,1,1,629,3712
790,2014-02-05,3,7479.0,634,1,1,954,9169
791,2014-02-05,3,8031.0,863,1,1,797,8098
792,2014-02-05,3,9211.0,729,1,1,544,7674
793,2014-02-05,3,5971.0,484,1,1,398,3959
794,2014-02-05,3,3071.0,568,1,1,765,4170
795,2014-02-05,3,5609.0,550,1,1,1046,7629
796,2014-02-05,3,8510.0,732,1,1,1089,6815
797,2014-02-05,3,3871.0,382,1,1,521,5153
798,2014-02-05,3,8599.0,1073,1,1,533,7315
799,2014-02-05,3,10743.0,972,1,1,449,7186
800,2014-02-05,3,6067.0,512,1,1,888,6874
801,2014-02-05,3,5059.0,428,1,1,815,5191
802,2014-02-05,3,7641.0,560,1,1,1656,6503
803,2014-02-05,3,6740.0,544,1,1,914,6171
804,2014-02-05,3,5321.0,453,1,1,554,6632
805,2014-02-05,3,6084.0,551,1,1,651,5059
806,2014-02-05,3,7871.0,570,1,1,664,7273
807,2014-02-05,3,9801.0,920,1,1,898,10128
808,2014-02-05,3,7938.0,634,1,1,510,7306
809,2014-02-05,3,10903.0,900,1,1,913,10808
810,2014-02-05,3,6246.0,471,1,1,534,5517
811,2014-02-05,3,4125.0,687,1,1,493,4911
812,2014-02-05,3,7344.0,836,1,1,505,6935
813,2014-02-05,3,6402.0,683,1,1,499,6992
814,2014-02-05,3,9567.0,730,1,1,832,8603
815,2014-02-05,3,10545.0,967,1,1,580,8024
816,2014-02-05,3,4931.0,708,1,1,854,6491
817,2014-02-05,3,24189.0,3348,1,0,587,7728
818,2014-02-05,3,6961.0,640,1,1,675,7373
819,2014-02-05,3,6777.0,569,1,1,733,6834
820,2014-02-05,3,12559.0,1132,1,1,1057,14101
821,2014-02-05,3,7502.0,905,1,1,893,8249
822,2014-02-05,3,8068.0,633,1,1,489,7262
823,2014-02-05,3,6653.0,620,1,1,1150,6838
824,2014-02-05,3,9651.0,1166,1,1,1478,7749
825,2014-02-05,3,5100.0,531,1,1,312,4141
826,2014-02-05,3,9888.0,834,1,1,627,7824
827,2014-02-05,3,10342.0,1297,1,1,553,7814
828,2014-02-05,3,5634.0,633,1,1,944,6201
829,2014-02-05,3,5714.0,700,1,1,1327,7025
830,2014-02-05,3,8362.0,716,1,1,649,5620
831,2014-02-05,3,15385.0,1774,1,1,527,6504
832,2014-02-05,3,7701.0,565,1,1,637,6639
833,2014-02-05,3,6148.0,505,1,1,2279,6378
834,2014-02-05,3,6227.0,685,1,1,669,5329
835,2014-02-05,3,5380.0,693,1,1,587,5346
836,2014-02-05,3,6857.0,888,1,1,587,7185
838,2014-02-05,3,8392.0,818,1,1,747,8732
839,2014-02-05,3,6822.0,771,1,1,652,6242
840,2014-02-05,3,9277.0,1240,1,1,1637,8094
841,2014-02-05,3,3265.0,446,1,1,2376,4463
842,2014-02-05,3,18989.0,1135,1,1,492,10047
843,2014-02-05,3,9995.0,1159,1,1,745,9681
844,2014-02-05,3,5587.0,591,1,1,1365,3357
845,2014-02-05,3,5084.0,333,1,1,588,4866
846,2014-02-05,3,9738.0,889,1,1,593,11440
847,2014-02-05,3,7606.0,1027,1,1,1080,8620
848,2014-02-05,3,7236.0,778,1,1,583,7532
849,2014-02-05,3,8557.0,942,1,1,1939,9823
850,2014-02-05,3,7359.0,685,1,1,897,6884
851,2014-02-05,3,5339.0,472,1,1,924,7527
852,2014-02-05,3,4783.0,568,1,1,434,4752
853,2014-02-05,3,9356.0,1029,1,1,964,10249
854,2014-02-05,3,7696.0,737,1,1,794,7024
855,2014-02-05,3,6691.0,612,1,1,546,5626
856,2014-02-05,3,8282.0,1042,1,1,827,7338
857,2014-02-05,3,7317.0,854,1,1,750,6997
858,2014-02-05,3,5242.0,439,1,1,714,5211
859,2014-02-05,3,7115.0,700,1,1,590,7324
860,2014-02-05,3,5735.0,669,1,1,779,5846
861,2014-02-05,3,3558.0,505,1,1,1570,3988
862,2014-02-05,3,9133.0,1129,1,1,1034,8486
863,2014-02-05,3,9001.0,968,1,1,814,9050
864,2014-02-05,3,4475.0,602,1,1,959,7191
865,2014-02-05,3,8471.0,657,1,1,726,9942
866,2014-02-05,3,7541.0,489,1,1,1218,10172
867,2014-02-05,3,4401.0,379,1,1,1143,6229
868,2014-02-05,3,8639.0,583,1,1,401,6255
869,2014-02-05,3,7569.0,983,1,1,635,5860
870,2014-02-05,3,7369.0,918,1,1,702,7589
871,2014-02-05,3,5530.0,377,1,1,377,5956
872,2014-02-05,3,9298.0,894,1,1,437,6653
873,2014-02-05,3,4419.0,501,1,1,517,4059
874,2014-02-05,3,4334.0,465,1,1,442,5261
875,2014-02-05,3,6036.0,522,1,1,361,3857
876,2014-02-05,3,11069.0,1059,1,1,1130,9857
877,2014-02-05,3,7161.0,978,1,1,244,2717
878,2014-02-05,3,9619.0,864,1,1,668,8667
879,2014-02-05,3,4095.0,331,1,1,646,4001
880,2014-02-05,3,7856.0,806,1,1,813,6580
881,2014-02-05,3,5296.0,775,1,1,1027,6252
882,2014-02-05,3,6425.0,790,1,1,625,5999
883,2014-02-05,3,5091.0,500,1,1,345,4649
884,2014-02-05,3,5730.0,509,1,1,448,6129
885,2014-02-05,3,4876.0,677,1,1,302,3866
886,2014-02-05,3,7735.0,695,1,1,864,7101
887,2014-02-05,3,6535.0,529,1,1,703,6575
888,2014-02-05,3,7664.0,727,1,1,657,7779
889,2014-02-05,3,4095.0,405,1,1,704,4962
890,2014-02-05,3,5875.0,414,1,1,466,7097
891,2014-02-05,3,7800.0,1048,1,1,418,6694
892,2014-02-05,3,8377.0,840,1,1,519,6751
893,2014-02-05,3,8026.0,998,1,1,972,7285
894,2014-02-05,3,10842.0,1211,1,1,623,8490
895,2014-02-05,3,9915.0,882,1,1,645,8814
896,2014-02-05,3,7093.0,1068,1,1,480,7032
897,2014-02-05,3,3234.0,328,1,1,1397,4993
898,2014-02-05,3,8337.0,877,1,1,1767,7237
899,2014-02-05,3,6678.0,648,1,1,636,6388
900,2014-02-05,3,6083.0,555,1,1,1090,6142
901,2014-02-05,3,7878.0,672,1,1,814,8200
902,2014-02-05,3,5567.0,693,1,1,1166,8159
903,2014-02-05,3,12472.0,819,1,1,1091,11754
904,2014-02-05,3,5905.0,471,1,1,399,4204
905,2014-02-05,3,11189.0,1583,1,1,1665,10349
906,2014-02-05,3,11486.0,1295,1,1,1342,12093
907,2014-02-05,3,5731.0,737,1,1,586,6234
908,2014-02-05,3,5343.0,412,1,1,979,5108
909,2014-02-05,3,13017.0,1163,1,1,654,9588
910,2014-02-05,3,5869.0,582,1,1,745,6414
911,2014-02-05,3,10903.0,947,1,1,678,10433
912,2014-02-05,3,5931.0,716,1,1,372,5957
913,2014-02-05,3,9530.0,1152,1,1,766,10772
914,2014-02-05,3,10405.0,1188,1,1,599,9568
915,2014-02-05,3,5672.0,416,1,1,754,6326
916,2014-02-05,3,5300.0,683,1,1,460,7179
917,2014-02-05,3,7409.0,761,1,1,408,6014
918,2014-02-05,3,6347.0,689,1,1,529,4185
919,2014-02-05,3,6494.0,779,1,1,798,6134
920,2014-02-05,3,6708.0,599,1,1,2423,5785
921,2014-02-05,3,10467.0,1209,1,1,2371,10187
922,2014-02-05,3,7851.0,729,1,1,1301,8923
923,2014-02-05,3,5576.0,622,1,1,743,5814
924,2014-02-05,3,5758.0,486,1,1,633,5389
925,2014-02-05,3,6828.0,1146,1,1,1052,6099
926,2014-02-05,3,7632.0,501,1,1,453,6867
927,2014-02-05,3,7501.0,896,1,1,632,6889
928,2014-02-05,3,9661.0,788,1,1,711,8715
929,2014-02-05,3,6701.0,791,1,1,1080,6651
930,2014-02-05,3,7339.0,1209,1,1,728,6639
931,2014-02-05,3,3650.0,392,1,1,626,3896
932,2014-02-05,3,8339.0,812,1,1,1318,8322
933,2014-02-05,3,8672.0,1060,1,1,474,7264
934,2014-02-05,3,7966.0,735,1,1,920,7440
935,2014-02-05,3,6361.0,625,1,1,563,7181
936,2014-02-05,3,7700.0,945,1,1,494,7358
937,2014-02-05,3,6781.0,560,1,1,795,7765
938,2014-02-05,3,10558.0,1003,1,1,574,8612
939,2014-02-05,3,6460.0,617,1,1,690,6216
940,2014-02-05,3,8048.0,767,1,1,649,5751
941,2014-02-05,3,6279.0,630,1,1,472,4577
942,2014-02-05,3,6581.0,454,1,1,693,5720
943,2014-02-05,3,6540.0,537,1,1,586,6836
944,2014-02-05,3,7581.0,1156,1,1,495,7082
945,2014-02-05,3,4350.0,569,1,1,1087,6603
946,2014-02-05,3,4169.0,536,1,1,597,4502
947,2014-02-05,3,9976.0,1249,1,1,326,5708
948,2014-02-05,3,6845.0,1678,1,1,1148,7255
949,2014-02-05,3,6371.0,581,1,1,1279,7973
950,2014-02-05,3,6527.0,601,1,1,514,5655
951,2014-02-05,3,7486.0,706,1,1,768,8105
952,2014-02-05,3,6390.0,482,1,1,1071,9517
953,2014-02-05,3,6140.0,578,1,1,889,7548
954,2014-02-05,3,8329.0,1095,1,1,527,6060
955,2014-02-05,3,4794.0,477,1,1,326,3919
956,2014-02-05,3,4270.0,584,1,1,510,4044
957,2014-02-05,3,8406.0,880,1,1,649,7635
958,2014-02-05,3,4217.0,561,1,1,547,4503
959,2014-02-05,3,8634.0,830,1,1,435,6455
960,2014-02-05,3,7386.0,563,1,1,495,7355
961,2014-02-05,3,6439.0,651,1,1,823,7021
962,2014-02-05,3,7623.0,991,1,1,1702,7789
963,2014-02-05,3,12601.0,1130,1,1,313,5935
964,2014-02-05,3,10597.0,1366,1,1,1188,10101
965,2014-02-05,3,11189.0,1117,1,1,537,8115
966,2014-02-05,3,5150.0,657,1,1,748,5194
967,2014-02-05,3,8510.0,890,1,1,1245,9186
968,2014-02-05,3,8417.0,1033,1,1,962,7966
969,2014-02-05,3,4155.0,680,1,1,855,4239
970,2014-02-05,3,4275.0,516,1,1,948,4303
971,2014-02-05,3,8451.0,952,1,1,502,6596
972,2014-02-05,3,4103.0,427,1,1,824,3565
973,2014-02-05,3,7164.0,869,1,1,666,5877
974,2014-02-05,3,12672.0,1722,1,1,614,9762
975,2014-02-05,3,8062.0,787,1,1,838,8111
976,2014-02-05,3,8896.0,823,1,1,1122,8676
977,2014-02-05,3,5692.0,555,1,1,957,7539
978,2014-02-05,3,8621.0,1099,1,1,712,8096
979,2014-02-05,3,7316.0,665,1,1,390,6410
980,2014-02-05,3,7774.0,565,1,1,588,8155
981,2014-02-05,3,7672.0,723,1,1,1142,8220
982,2014-02-05,3,8770.0,716,1,1,1139,8008
983,2014-02-05,3,12296.0,1606,1,1,921,11213
984,2014-02-05,3,7208.0,771,1,1,954,7382
985,2014-02-05,3,8553.0,739,1,1,1605,8926
986,2014-02-05,3,7282.0,894,1,1,512,8147
987,2014-02-05,3,7536.0,900,1,1,697,6801
988,2014-02-05,3,4616.0,687,1,1,609,5838
989,2014-02-05,3,6136.0,631,1,1,928,5316
990,2014-02-05,3,7002.0,544,1,1,2187,7635
991,2014-02-05,3,4605.0,431,1,1,387,4789
992,2014-02-05,3,6746.0,782,1,1,630,6737
993,2014-02-05,3,7645.0,761,1,1,305,4448
994,2014-02-05,3,5092.0,463,1,1,711,4534
995,2014-02-05,3,10200.0,808,1,1,529,7840
996,2014-02-05,3,7694.0,763,1,1,771,6100
997,2014-02-05,3,5546.0,423,1,1,718,5448
998,2014-02-05,3,4583.0,538,1,1,893,6637
999,2014-02-05,3,11093.0,769,1,1,1070,10802
1000,2014-02-05,3,7406.0,657,1,1,487,6587
1001,2014-02-05,3,5853.0,625,1,1,1045,6831
1002,2014-02-05,3,6705.0,732,1,1,674,6188
1003,2014-02-05,3,7902.0,748,1,1,740,6671
1004,2014-02-05,3,5378.0,464,1,1,572,5422
1005,2014-02-05,3,6076.0,878,1,1,858,6195
1006,2014-02-05,3,7807.0,930,1,1,502,6709
1007,2014-02-05,3,8107.0,844,1,1,400,6238
1008,2014-02-05,3,6875.0,796,1,1,904,6757
1009,2014-02-05,3,5514.0,465,1,1,499,5562
1010,2014-02-05,3,10000.0,820,1,1,833,9738
1011,2014-02-05,3,10250.0,1085,1,1,1270,9266
1012,2014-02-05,3,5663.0,471,1,1,830,5061
1013,2014-02-05,3,4939.0,505,1,1,780,4974
1014,2014-02-05,3,15122.0,1470,1,1,778,12121
1015,2014-02-05,3,6078.0,464,1,1,723,4953
1016,2014-02-05,3,6690.0,552,1,1,774,8101
1017,2014-02-05,3,8516.0,1115,1,1,907,7820
1018,2014-02-05,3,12426.0,1440,1,1,700,10971
1019,2014-02-05,3,9888.0,771,1,1,727,9566
1020,2014-02-05,3,8828.0,1106,1,1,681,8565
1021,2014-02-05,3,9033.0,984,1,1,964,8372
1022,2014-02-05,3,8216.0,886,1,1,491,7320
1023,2014-02-05,3,6468.0,615,1,1,839,6904
1024,2014-02-05,3,6256.0,756,1,1,950,7322
